time,altitude,mass,speed,pos_x,pos_y,pos_z,pitch,heading,roll,vel_x,vel_y,vel_z,horizontal_speed,vertical_speed,thrust_x,thrust_y,thrust_z,grav_x,grav_y,grav_z,drag_x,drag_y,drag_z,apoapsis,periapsis,vessel_angle,mun_angle,phase_angle
0.0,85.4951543881325,899023.3125,0.000756155298039659,159783.3235449336,-1018.3443107064913,-578421.0006446629,15.39849853515625,269.8959655761719,-90.42733764648438,0.00012527539516327124,-8.033844703862753e-05,-0.0006213773461709593,0.00019308529723170739,-0.0014314196836809222,0.0,0.0,0.0,-0.26489666392735267,0.001688261357010072,0.9589348250927069,-0.00033740520525617386,-0.0006405627235268272,-3.971545441112067e-05,85.49515643378254,-598435.1626352433,-74.55768990931443,-40.46219898779923,34.0954909215152
0.5199999999995271,85.49511122296099,899023.3125,0.00233090654700289,159783.322930851,-1018.3441435564409,-578421.0007695658,15.396392822265625,269.89990234375,-90.42393493652344,-0.0018818216121587739,0.0007635918205870104,-0.0011440280951120485,0.0021211669157881934,0.0006494797542615984,0.0,0.0,0.0,-0.26489129860293875,0.001688226891664422,0.9589154063304203,0.003311818017883222,-0.0011475005607779276,0.0009398014096778369,85.49511059036013,-598435.2008314327,-74.55768997198496,-40.46756290167687,34.090127070308085
1.0399999999990541,85.4951137517346,899023.3125,0.0017167097811995164,159783.32277028146,-1018.3442257326196,-578421.0008164005,15.395904541015625,269.89959716796875,-90.42098999023438,0.0014285051477145316,-0.0008659345381512164,-0.00039575610097131175,0.001555198326285524,0.0006042052365175302,0.0,0.0,0.0,-0.26489175858840824,0.0016882299612111728,0.9589170725345628,-0.0020424857984436646,0.0012109697719212649,-0.0005459861568351296,85.49511398503091,-598435.1400346906,-74.55768998165097,-40.474902994351595,34.08278698729937
1.5599999999985812,85.49511301424354,899023.3125,0.0011046970858456118,159783.32299375674,-1018.3443142082642,-578421.0007537466,15.39715576171875,269.8994140625,-90.42031860351562,-0.0005070671717248842,0.0005267620840106777,-0.0008281064192985355,0.0009089491454760962,0.0007019899476797815,0.0,0.0,0.0,-0.26489712328473314,0.0016882642962537078,0.9589364914705825,0.0006865476636474244,-0.00046995119770085756,0.0002724384423218499,85.49511337059084,-598435.1755584584,-74.55768996328463,-40.482243087026255,34.075446876258376
2.0799999999981083,85.49511212471407,899023.3125,0.000732514243439958,159783.3226738362,-1018.3441842738639,-578421.0008414275,15.396148681640625,269.89996337890625,-90.4177017211914,0.0002590037671268419,-0.00034124812254634866,-0.0005941749610300917,0.00038353237785337724,0.0006423980659685946,0.0,0.0,0.0,-0.2648967735974634,0.0016882618555663482,0.9589352276562665,-0.00011739351830028299,0.0003236199286991851,8.054952337038527e-05,85.49511245591566,-598435.1611988053,-74.55768999330778,-40.489583179700986,34.06810681360679
2.5999999999976353,85.49511362821795,899023.3125,0.0006516120016621942,159783.322816235,-1018.3443934302877,-578421.000803283,15.39678955078125,269.8992004394531,-90.41755676269531,0.00017965459872471,1.1450954467656933e-05,-0.0006262517876294282,2.93085914239289e-05,0.0007115416344601125,0.0,0.0,0.0,-0.26490402678186636,0.001688308427411241,0.9589614835098301,3.87190057848069e-08,-5.840707365942772e-06,9.506658386915673e-05,85.49511354998685,-598435.1627236365,-74.55768997956966,-40.4969232723757,34.060766707193956
3.6599999999966712,86.6753050039988,896358.8125,3.5824012444072193,159783.66645379062,-1018.353640222932,-578422.1302552872,15.180694580078125,270.2139587402344,-90.38801574707031,1.0176182866972283,-0.13226656124299313,-3.432281639855148,0.14787397044519507,3.6924391996250825,90236.99998441886,13806102.702379487,76041.48633963108,-0.41780767945754843,0.002662825185650236,1.5124775476268344,-230.962710255635,211.53738798766142,423.0675825383207,87.33198129071388,-598433.9483444362,-74.55768694335808,-40.511885768981706,34.04580117437637
4.179999999996198,89.33991727547254,893793.0625,6.522212196531022,159784.3892897604,-1018.3688463457029,-578424.6949660312,14.964599609375,270.6113586425781,-90.3257827758789,1.7163463427802697,0.12037575996421676,-6.291177699335464,0.1441066759897977,6.63449180680288,75845.0765232062,13805936.484820003,167594.13993234982,-0.41900294350712197,0.002670470789364816,1.516804306511235,-387.1724262856387,-66.45350689078899,1143.4803840890843,91.51915958058089,-598435.4939883321,-74.55768579421085,-40.51922586165643,34.038459932554424
4.699999999995725,93.54105814918876,891227.375,9.494644149915578,159785.46877410513,-1018.2551314812254,-578428.7554615859,14.874420166015625,270.4707336425781,-90.38164520263672,2.4005877833604927,0.27961330176153515,-9.181898617899485,0.3276500845138315,9.603816565812961,88891.31239963514,13807077.71655221,137048.78551001183,-0.42019429250003065,0.0026777465926026626,1.5211174303119326,-627.3571438080336,-493.7743587313622,2579.250158358966,98.15587651950773,-598437.4214280586,-74.55768988728578,-40.52656595433121,34.031123932954564
5.219999999995252,99.29257638857234,888661.625,12.488975471588043,159786.9076100291,-1018.0961059462379,-578434.3252154293,14.8651123046875,270.2919616699219,-90.4301986694336,3.0996671023399642,0.32149790868072825,-12.093932829287297,0.4169783446129632,12.59768815338513,100213.748553767,13808551.938061796,96963.14762296656,-0.42138876929798086,0.002684915000412866,1.5254424287196038,-916.7525002125606,-753.728555450266,4535.700665504194,107.27777244243771,-598439.1790428079,-74.55769926091203,-40.53390604700581,34.023793213906224
